DATE,CODE BASE SEC,SEC DSC, LOWER PRICE , TODAY PRICE , UPPER PRICE , STDEV 
20221028,FR0037,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0037, 116.024859 , 116.284859 , 116.544859 , 0.2600 
20221028,FR0039,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0039, 104.350789 , 104.550789 , 104.750789 , 0.2000 
20221028,FR0040,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0040, 110.132349 , 110.357349 , 110.582349 , 0.2250 
20221028,FR0042,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0042, 111.577725 , 111.837725 , 112.097725 , 0.2600 
20221028,FR0044,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0044, 105.447137 , 105.672137 , 105.897137 , 0.2250 
20221028,FR0045,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0045, 118.245316 , 118.545316 , 118.845316 , 0.3000 
20221028,FR0046,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0046, 102.438099 , 102.638099 , 102.838099 , 0.2000 
20221028,FR0047,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0047, 111.356449 , 111.616449 , 111.876449 , 0.2600 
20221028,FR0050,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0050, 125.809997 , 126.109997 , 126.409997 , 0.3000 
20221028,FR0052,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0052, 116.531000 , 116.831000 , 117.131000 , 0.3000 
20221028,FR0054,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0054, 111.907946 , 112.207946 , 112.507946 , 0.3000 
20221028,FR0056,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0056, 103.515000 , 103.775000 , 104.035000 , 0.2600 
20221028,FR0057,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0057, 116.562750 , 116.862750 , 117.162750 , 0.3000 
20221028,FR0058,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0058, 104.185641 , 104.485641 , 104.785641 , 0.3000 
20221028,FR0059,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0059, 98.919387 , 99.179387 , 99.439387 , 0.2600 
20221028,FR0062,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0062, 89.299500 , 89.599500 , 89.899500 , 0.3000 
20221028,FR0063,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0063, 99.974469 , 100.174469 , 100.374469 , 0.2000 
20221028,FR0064,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0064, 93.840000 , 94.100000 , 94.360000 , 0.2600 
20221028,FR0065,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0065, 91.900000 , 92.200000 , 92.500000 , 0.3000 
20221028,FR0067,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0067, 111.705286 , 112.005286 , 112.305286 , 0.3000 
20221028,FR0068,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0068, 104.493400 , 104.793400 , 105.093400 , 0.3000 
20221028,FR0070,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0070, 101.924171 , 102.149171 , 102.374171 , 0.2250 
20221028,FR0071,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0071, 107.581213 , 107.881213 , 108.181213 , 0.3000 
20221028,FR0072,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0072, 103.884879 , 104.184879 , 104.484879 , 0.3000 
20221028,FR0073,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0073, 107.132907 , 107.432907 , 107.732907 , 0.3000 
20221028,FR0074,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0074, 99.093522 , 99.393522 , 99.693522 , 0.3000 
20221028,FR0075,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0075, 99.195809 , 99.495809 , 99.795809 , 0.3000 
20221028,FR0076,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0076, 97.427667 , 97.727667 , 98.027667 , 0.3000 
20221028,FR0077,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0077, 101.636012 , 101.861012 , 102.086012 , 0.2250 
20221028,FR0078,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0078, 103.841509 , 104.141509 , 104.441509 , 0.3000 
20221028,FR0079,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0079, 105.490000 , 105.790000 , 106.090000 , 0.3000 
20221028,FR0080,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0080, 98.773207 , 99.073207 , 99.373207 , 0.3000 
20221028,FR0081,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0081, 98.971796 , 99.196796 , 99.421796 , 0.2250 
20221028,FR0082,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0082, 96.608577 , 96.908577 , 97.208577 , 0.3000 
20221028,FR0083,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0083, 98.548648 , 98.848648 , 99.148648 , 0.3000 
20221028,FR0084,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0084, 100.359841 , 100.619841 , 100.879841 , 0.2600 
20221028,FR0085,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0085, 100.930108 , 101.230108 , 101.530108 , 0.3000 
20221028,FR0086,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0086, 95.028264 , 95.288264 , 95.548264 , 0.2600 
20221028,FR0087,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0087, 93.333837 , 93.633837 , 93.933837 , 0.3000 
20221028,FR0088,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0088, 88.221900 , 88.521900 , 88.821900 , 0.3000 
20221028,FR0089,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0089, 92.527857 , 92.827857 , 93.127857 , 0.3000 
20221028,FR0090,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0090, 92.320000 , 92.580000 , 92.840000 , 0.2600 
20221028,FR0091,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0091, 92.323875 , 92.623875 , 92.923875 , 0.3000 
20221028,FR0092,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0092, 95.028571 , 95.328571 , 95.628571 , 0.3000 
20221028,FR0093,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0093, 89.487500 , 89.787500 , 90.087500 , 0.3000 
20221028,FR0094,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0094, 92.458614 , 92.718614 , 92.978614 , 0.2600 
20221028,FR0095,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0095, 95.374392 , 95.634392 , 95.894392 , 0.2600 
20221028,FR0096,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0096, 95.487108 , 95.787108 , 96.087108 , 0.3000 
20221028,FR0097,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0097, 95.536000 , 95.836000 , 96.136000 , 0.3000 
20221028,FR0098,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0098, 95.631400 , 95.931400 , 96.231400 , 0.3000 
20221028,FRS001,SBSN SERI FRS001, 99.586141 , 99.846141 , 100.106141 , 0.2600 
20221028,FRS002,SBSN SERI FRS002, 99.546141 , 99.846141 , 100.146141 , 0.3000 
20221028,FRSDG001,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FRSDG001, 98.785168 , 99.085168 , 99.385168 , 0.3000 
20221028,IFR0006,SBSN SERI IFR0006, 118.944217 , 119.244217 , 119.544217 , 0.3000 
20221028,IFR0007,SBSN SERI IFR0007, 108.862129 , 109.087129 , 109.312129 , 0.2250 
20221028,IFR0010,SBSN SERI IFR0010, 117.380356 , 117.680356 , 117.980356 , 0.3000 
20221028,ORI017,OBLIGASI NEGARA REPUBLIK INDONESIA SERI ORI017, 100.159165 , 100.359165 , 100.559165 , 0.2000 
20221028,ORI018,OBLIGASI NEGARA REPUBLIK INDONESIA SERI ORI018, 99.554963 , 99.754963 , 99.954963 , 0.2000 
20221028,ORI019,OBLIGASI NEGARA REPUBLIK INDONESIA SERI ORI019, 98.715020 , 98.940020 , 99.165020 , 0.2250 
20221028,ORI020,OBLIGASI NEGARA REPUBLIK INDONESIA SERI ORI020, 97.055195 , 97.280195 , 97.505195 , 0.2250 
20221028,ORI021,OBLIGASI NEGARA REPUBLIK INDONESIA SERI ORI021, 95.539419 , 95.764419 , 95.989419 , 0.2250 
20221028,ORI022,OBLIGASI NEGARA REPUBLIK INDONESIA SERI ORI022, 99.849532 , 100.074532 , 100.299532 , 0.2250 
20221028,PBS003,SBSN SERI PBS003, 96.373597 , 96.633597 , 96.893597 , 0.2600 
20221028,PBS004,SBSN SERI PBS004, 93.635816 , 93.935816 , 94.235816 , 0.3000 
20221028,PBS005,SBSN SERI PBS005, 96.635018 , 96.935018 , 97.235018 , 0.3000 
20221028,PBS007,SBSN SERI PBS007, 116.257322 , 116.557322 , 116.857322 , 0.3000 
20221028,PBS011,SBSN SERI PBS011, 101.973421 , 102.173421 , 102.373421 , 0.2000 
20221028,PBS012,SBSN SERI PBS012, 111.586952 , 111.886952 , 112.186952 , 0.3000 
20221028,PBS015,SBSN SERI PBS015, 106.701524 , 107.001524 , 107.301524 , 0.3000 
20221028,PBS017,SBSN SERI PBS017, 99.966676 , 100.191676 , 100.416676 , 0.2250 
20221028,PBS018,SBSN SERI PBS018, 104.209430 , 104.469430 , 104.729430 , 0.2600 
20221028,PBS019,SBSN SERI PBS019, 102.187119 , 102.387119 , 102.587119 , 0.2000 
20221028,PBS020,SBSN SERI PBS020, 109.097910 , 109.357910 , 109.617910 , 0.2600 
20221028,PBS021,SBSN SERI PBS021, 107.360354 , 107.620354 , 107.880354 , 0.2600 
20221028,PBS022,SBSN SERI PBS022, 109.119565 , 109.419565 , 109.719565 , 0.3000 
20221028,PBS023,SBSN SERI PBS023, 106.340077 , 106.640077 , 106.940077 , 0.3000 
20221028,PBS024,SBSN SERI PBS024, 101.347402 , 101.647402 , 101.947402 , 0.3000 
20221028,PBS025,SBSN SERI PBS025, 106.874091 , 107.174091 , 107.474091 , 0.3000 
20221028,PBS026,SBSN SERI PBS026, 101.158872 , 101.383872 , 101.608872 , 0.2250 
20221028,PBS027,SBSN SERI PBS027, 100.321000 , 100.521000 , 100.721000 , 0.2000 
20221028,PBS028,SBSN SERI PBS028, 106.171780 , 106.471780 , 106.771780 , 0.3000 
20221028,PBS029,SBSN SERI PBS029, 89.904096 , 90.204096 , 90.504096 , 0.3000 
