20221122|AAM01MMSSHIMMF00|0.000000|156936751.634735|156936751.634735|12499757.497738|4499912.697186|33519928.812169|0.000000|0.000000|50519599.007094|106417152.627641|0.000000|0.000000|0.000000|106417152.627641
20221122|ANA02MMSAPUSPY00|0.000000|165509449.723592|165509449.723592|11347557.293834|17247465.601208|37419122.251265|0.000000|0.000000|66014145.146307|99495304.577285|6700000.000000|0.000000|6700000.000000|106195304.577285
20221122|GAMA2MMSRSSSLB00|0.000000|188475805.381126|188475805.381126|2503308.274334|5511087.991232|32378104.318353|0.000000|0.000000|40392500.583919|148083304.797207|0.000000|-143263005.000000|-143263005.000000|4820299.797207
20221122|SYA02MMSSSMMF202|0.000000|27915064.497626|27915064.497626|1151030.389106|16638973.322299|9630796.959258|0.000000|0.000000|27420800.670662|494263.826964|0.000000|0.000000|0.000000|494263.826964
20221122|TP002MMSADKSAS00|0.000000|76544089.326758|76544089.326758|2260920.727912|2906898.078744|25181902.225128|0.000000|0.000000|30349721.031784|46194368.294974|0.000000|0.000000|0.000000|46194368.294974
20221122|TP002MMSADKSRY00|0.000000|359404043.991111|359404043.991111|10654332.977131|9538106.496418|75925462.377779|0.000000|0.000000|96117901.851328|263286142.139782|0.000000|0.000000|0.000000|263286142.139782
20221122|TP002MMSADKSYE00|0.000000|1856172989.646575|1856172989.646575|42775758.634416|33856889.810574|380907371.049631|0.000000|0.000000|457540019.494622|1398632970.151954|0.000000|0.000000|0.000000|1398632970.151954
20221122|TP002MMSAKSYIN00|0.000000|1146088107.359939|1146088107.359939|42941612.772821|24748087.239815|219857609.869008|0.000000|0.000000|287547309.881644|858540797.478295|-50000000.000000|0.000000|-50000000.000000|808540797.478295
20221122|TP002MMSAVALSY00|0.000000|8412103363.450302|8412103363.450302|321706307.678990|217561821.715175|1676973300.102578|0.000000|0.000000|2216241429.496743|6195861933.953559|-50250000.000000|-775759916.940000|-826009916.940000|5369852017.013559
20221122|TP002PFSSAPTSB04|0.000000|4526277276.996163|4526277276.996163|81299761.647391|35568645.720109|615316539.951982|0.000000|0.000000|732184947.319481|3794092329.676682|956440500.000000|-969325294.000000|-12884794.000000|3781207535.676682
20221122|TP002PFSSAPTSB05|0.000000|550101500.672946|550101500.672946|7916786.325608|5757662.782260|66928362.745891|0.000000|0.000000|80602811.853759|469498688.819187|0.000000|-25003065.000000|-25003065.000000|444495623.819187
20221122|ZG002FISPPRIFS00|0.000000|270261106.511076|270261106.511076|18282387.890643|21147493.529701|39854325.838674|0.000000|0.000000|79284207.259018|190976899.252057|-161891434.782609|-163628010.717391|-325519445.500000|-134542546.247943
20221122|ZG002MMSCPCFSY02|0.000000|425976944.456187|425976944.456187|40186186.400619|21668944.967650|84783248.033408|0.000000|0.000000|146638379.401676|279338565.054511|0.000000|-109123265.000000|-109123265.000000|170215300.054511
