20221122|AAM01MMSSHIMMF00|12000000000.000000|0.000000|0.000000|0.000000|617080707.861594|0.000000|8732054.794521|0.000000|0.000000|0.000000|12625812762.656114|0.000000|18565906.858473|18565906.858473|12607246855.80|62500000000.000000|-50163292494.590000|164122197.760000|0.000000|0.000000|0.000000|106417152.627641|12607246855.80|12398333.663956|1016.850102
20221122|ANA02MMSAPUSPY00|8750000000.000000|0.000000|0.000000|0.000000|1547725474.078676|0.000000|15033302.891933|0.000000|0.000000|0.000000|10312758776.970609|0.000000|2106703.893323|2106703.893323|10310652073.08|58734876241.710000|-48530419473.210000|0.000000|0.000000|0.000000|6700000.000000|99495304.577285|10310652073.08|10092729.122943|1021.592074
20221122|GAMA2MMSRSSSLB00|1000000000.000000|9098986995.000000|0.000000|0.000000|300814333.974505|0.000000|118036363.698630|0.000000|0.000000|0.000000|10517837692.673136|0.000000|13017392.885928|13017392.885928|10504820299.79|410500000000.000000|-401413758978.450000|1413758978.440000|0.000000|-143263005.000000|0.000000|148083304.797207|10504820299.79|10426182.627001|1007.542326
20221122|SYA02MMSSSMMF202|990000000.000000|0.000000|0.000000|0.000000|15668927.685063|0.000000|1862219.835616|0.000000|0.498042|0.000000|1007531148.018722|0.000000|10899824.841758|10899824.841758|996631323.18|412000000000.000000|-412397339051.400000|1393476110.750000|0.000000|0.000000|0.000000|494263.826964|996631323.18|996954.596131|999.675740
20221122|TP002MMSADKSAS00|4000000000.000000|0.000000|0.000000|0.000000|44219186.792618|0.000000|9209841.746514|0.000000|0.000000|0.000000|4053429028.539132|0.000000|13684660.244159|13684660.244159|4039744368.29|69000300000.000000|-65006750000.000000|0.000000|0.000000|0.000000|0.000000|46194368.294974|4039744368.29|4014570.735503|1006.270567
20221122|TP002MMSADKSRY00|0.000000|0.000000|0.000000|0.000000|5224064.971111|0.000000|0.000000|0.000000|0.000000|0.000000|5224064.971111|0.000000|5224064.971328|5224064.971328|-0.00|300001000000.000000|-300671709365.880000|407423223.740000|0.000000|0.000000|0.000000|263286142.139782|-0.00|0.000000|0.000000
20221122|TP002MMSADKSYE00|0.000000|0.000000|0.000000|0.000000|36680567.976575|0.000000|0.000000|0.000000|0.000000|0.000000|36680567.976575|0.000000|36116592.354622|36116592.354622|563975.62|1260000000000.000000|-1263187096924.450000|1789027929.920000|0.000000|0.000000|0.000000|1398632970.151954|563975.62|0.000000|0.000000
20221122|TP002MMSAKSYIN00|100000000000.000000|0.000000|0.000000|0.000000|296731412.498128|0.000000|90544901.065449|0.000000|0.000000|0.000000|100387276313.563577|0.000000|27504020.905282|27504020.905282|100359772292.66|200475000000.000000|-100923768504.820000|0.000000|0.000000|0.000000|-50000000.000000|858540797.478295|100359772292.66|99554989.198284|1008.083805
20221122|TP002MMSAVALSY00|149200000000.000000|65751306083.060000|0.000000|0.000000|4120259827.720031|0.000000|639965462.339726|0.000000|-0.000038|0.000000|219711531373.119719|0.000000|59496928.266159|59496928.266159|219652034444.85|3387991024875.000000|-3188902806715.750000|15193964268.590000|0.000000|-775759916.940000|-50250000.000000|6195861933.953559|219652034444.85|198502513.086322|1106.545358
20221122|TP002PFSSAPTSB04|0.000000|42298689579.000000|0.000000|0.000000|19507826.366163|0.000000|798177780.000000|0.000000|0.000000|0.000000|43116375185.366163|0.000000|25477681.919481|25477681.919481|43090897503.45|62472010987.000000|-22043666278.000000|10145672066.520000|-11264326807.750000|-969325294.000000|956440500.000000|3794092329.676682|43090897503.45|41460886.255613|1039.314433
20221122|TP002PFSSAPTSB05|0.000000|26515896935.000000|0.000000|0.000000|656886.593333|0.000000|506414683.338357|0.000000|0.000000|0.000000|27022968504.931690|0.000000|21414542.662503|21414542.662503|27001553962.27|26591088616.320000|0.000000|0.000000|-34030277.870000|-25003065.000000|0.000000|469498688.819187|27001553962.27|26591088.616320|1015.436199
20221122|ZG002FISPPRIFS00|130000000.000000|3334107784.000000|0.000000|0.000000|86902061.753310|0.000000|12091198.004995|0.000000|-1613665.480000|0.000000|3561487378.278306|0.000000|26680857.696248|26680857.696248|3534806520.58|26043610438.940000|-22709203474.220000|334942102.110000|0.000000|-163628010.717391|-161891434.782609|190976899.252057|3534806520.58|3458566.854851|1022.043716
20221122|ZG002MMSCPCFSY02|3200000000.000000|9520576735.000000|0.000000|0.000000|353332493.138007|0.000000|23115332.876712|0.000000|0.000000|0.000000|13097024561.014719|0.000000|37260713.490208|37260713.490208|13059763847.52|44717495998.880000|-32048713920.480000|220766469.070000|0.000000|-109123265.000000|0.000000|279338565.054511|13059763847.52|12612110.171293|1035.493955
