20221118|AAM01MMSSHIMMF00|102578551.009517|0.000000|164122197.760000|0.000000|266700748.769517|0.000000|62500000000.000000|-50163292494.590000|12603408254.179517
20221118|ANA02MMSAPUSPY00|96163849.227694|6700000.000000|0.000000|0.000000|102863849.227694|0.000000|58734876241.710000|-48530419473.210000|10307320617.727694
20221118|GAMA2MMSRSSSLB00|141353699.035271|0.000000|1413758978.440000|-143001135.000000|1412111542.475271|0.000000|410500000000.000000|-401413758978.450000|10498352564.025271
20221118|SYA02MMSSSMMF202|557970.137889|0.000000|1393476110.750000|0.000000|1394034080.887889|0.000000|412000000000.000000|-412397339051.400000|996695029.487889
20221118|TP002MMSADKSAS00|45349519.516170|0.000000|0.000000|0.000000|45349519.516170|0.000000|69000300000.000000|-65006750000.000000|4038899519.516170
20221118|TP002MMSADKSRY00|263286142.139782|0.000000|407423223.740000|0.000000|670709365.879782|0.000000|300001000000.000000|-300671709365.880000|-0.000218
20221118|TP002MMSADKSYE00|1398632970.151954|0.000000|1789027929.920000|0.000000|3187660900.071954|0.000000|1260000000000.000000|-1263187096924.450000|563975.621954
20221118|TP002MMSAKSYIN00|815653009.959472|-50000000.000000|0.000000|0.000000|765653009.959472|0.000000|200475000000.000000|-100923768504.820000|100316884505.139472
20221118|TP002MMSAVALSY00|6092859233.417362|-50250000.000000|15193964268.590000|-771553993.660000|20465019508.347362|0.000000|3387980524875.000000|-3188902705559.890000|219542838823.457362
20221118|TP002PFSSAPTSB04|3755121121.981369|956440500.000000|10145672066.520000|-977107117.000000|13880126571.501369|-11264326807.750000|62472010987.000000|-22043666278.000000|43044144472.751369
20221118|TP002PFSSAPTSB05|447612382.149618|0.000000|0.000000|-26936005.000000|420676377.149618|-34030277.870000|26591088616.320000|0.000000|26977734715.599618
20221118|ZG002FISPPRIFS00|186986194.004313|-161891434.782609|334942102.110000|-164130894.217391|195905967.114313|0.000000|26043610438.940000|-22709203474.220000|3530312931.834313
20221118|ZG002MMSCPCFSY02|274234797.808326|0.000000|220766469.070000|-109666925.000000|385334341.878326|0.000000|44715750998.880000|-32042046360.140000|13059038980.618326
