20221118|AAM01MMSSHIMMF00|0.000000|0.000000|12603408254.179517|12398333.663956|1016.540496
20221118|ANA02MMSAPUSPY00|0.000000|0.000000|10307320617.727694|10092729.122943|1021.261989
20221118|GAMA2MMSRSSSLB00|0.000000|0.000000|10498352564.025271|10426182.627001|1006.921990
20221118|SYA02MMSSSMMF202|0.000000|0.000000|996695029.487889|996954.596131|999.739640
20221118|TP002MMSADKSAS00|0.000000|0.000000|4038899519.516170|4014570.735503|1006.060121
20221118|TP002MMSADKSRY00|0.000000|0.000000|-0.000218|0.000000|0.000000
20221118|TP002MMSADKSYE00|0.000000|0.000000|563975.621954|0.000000|0.000000
20221118|TP002MMSAKSYIN00|0.000000|0.000000|100316884505.139472|99554989.198284|1007.653010
20221118|TP002MMSAVALSY00|0.000000|0.000000|219542838823.457362|198493114.445538|1106.047630
20221118|TP002PFSSAPTSB04|0.000000|0.000000|43044144472.751369|41460886.255613|1038.186791
20221118|TP002PFSSAPTSB05|0.000000|0.000000|26977734715.599618|26591088.616320|1014.540439
20221118|ZG002FISPPRIFS00|0.000000|0.000000|3530312931.834313|3458566.854851|1020.744453
20221118|ZG002MMSCPCFSY02|21000.000000|6153297.090000|13059038980.618326|12616863.857331|1035.046358
