20221121|AAM01MMSSHIMMF00|105457524.811617|0.000000|164122197.760000|0.000000|269579722.571617|0.000000|62500000000.000000|-50163292494.590000|12606287227.981617
20221121|ANA02MMSAPUSPY00|98732599.637409|6700000.000000|0.000000|0.000000|105432599.637409|0.000000|58734876241.710000|-48530419473.210000|10309889368.137409
20221121|GAMA2MMSRSSSLB00|146401270.589018|0.000000|1413758978.440000|-140051295.000000|1420108954.029018|0.000000|410500000000.000000|-401413758978.450000|10506349975.579018
20221121|SYA02MMSSSMMF202|510190.194368|0.000000|1393476110.750000|0.000000|1393986300.944368|0.000000|412000000000.000000|-412397339051.400000|996647249.544368
20221121|TP002MMSADKSAS00|45983158.460313|0.000000|0.000000|0.000000|45983158.460313|0.000000|69000300000.000000|-65006750000.000000|4039533158.460313
20221121|TP002MMSADKSRY00|263286142.139782|0.000000|407423223.740000|0.000000|670709365.879782|0.000000|300001000000.000000|-300671709365.880000|-0.000218
20221121|TP002MMSADKSYE00|1398632970.151954|0.000000|1789027929.920000|0.000000|3187660900.071954|0.000000|1260000000000.000000|-1263187096924.450000|563975.621954
20221121|TP002MMSAKSYIN00|847818970.403352|-50000000.000000|0.000000|0.000000|797818970.403352|0.000000|200475000000.000000|-100923768504.820000|100349050465.583352
20221121|TP002MMSAVALSY00|6170113300.828124|-50250000.000000|15193964268.590000|-775405558.600000|20538422010.818124|0.000000|3387980524875.000000|-3188902705559.890000|219616241325.928124
20221121|TP002PFSSAPTSB04|3784339167.886348|956440500.000000|10145672066.520000|-967837653.500000|13918614080.906348|-11264326807.750000|62472010987.000000|-22043666278.000000|43082631982.156348
20221121|TP002PFSSAPTSB05|464026889.206094|0.000000|0.000000|-2910780.000000|461116109.206094|-34030277.870000|26591088616.320000|0.000000|27018174447.656094
20221121|ZG002FISPPRIFS00|189979629.354463|-161891434.782609|334942102.110000|-162858901.717391|200171394.964463|0.000000|26043610438.940000|-22709203474.220000|3534578359.684463
20221121|ZG002MMSCPCFSY02|278062454.415626|0.000000|220766469.070000|-108854055.000000|389974868.485626|0.000000|44717485998.880000|-32042210854.480000|13065250012.885626
