20221118|AAM01MMSSHIMMF00|12000000000.000000|0.000000|0.000000|0.000000|617080707.861594|0.000000|4366027.397260|0.000000|0.000000|0.000000|12621446735.258854|0.000000|18038481.079337|18038481.079337|12603408254.18|62500000000.000000|-50163292494.590000|164122197.760000|0.000000|0.000000|0.000000|102578551.009517|12603408254.18|12398333.663956|1016.540496
20221118|ANA02MMSAPUSPY00|10250000000.000000|0.000000|0.000000|0.000000|47444926.137169|0.000000|11513436.834094|0.000000|0.000000|0.000000|10308958362.971263|0.000000|1637745.243569|1637745.243569|10307320617.73|58734876241.710000|-48530419473.210000|0.000000|0.000000|0.000000|6700000.000000|96163849.227694|10307320617.73|10092729.122943|1021.261989
20221118|GAMA2MMSRSSSLB00|1000000000.000000|9099248865.000000|0.000000|0.000000|300814333.974505|0.000000|110610557.534247|0.000000|0.000000|0.000000|10510673756.508752|0.000000|12321192.483481|12321192.483481|10498352564.03|410500000000.000000|-401413758978.450000|1413758978.440000|0.000000|-143001135.000000|0.000000|141353699.035271|10498352564.03|10426182.627001|1006.921990
20221118|SYA02MMSSSMMF202|990000000.000000|0.000000|0.000000|0.000000|15668927.685063|0.000000|1548544.438356|0.000000|0.498042|0.000000|1007217472.621461|0.000000|10522443.133572|10522443.133572|996695029.49|412000000000.000000|-412397339051.400000|1393476110.750000|0.000000|0.000000|0.000000|557970.137889|996695029.49|996954.596131|999.739640
20221118|TP002MMSADKSAS00|4000000000.000000|0.000000|0.000000|0.000000|44219186.792618|0.000000|7943220.888919|0.000000|0.000000|0.000000|4052162407.681537|0.000000|13262888.165368|13262888.165368|4038899519.52|69000300000.000000|-65006750000.000000|0.000000|0.000000|0.000000|0.000000|45349519.516170|4038899519.52|4014570.735503|1006.060121
20221118|TP002MMSADKSRY00|0.000000|0.000000|0.000000|0.000000|5224064.971111|0.000000|0.000000|0.000000|0.000000|0.000000|5224064.971111|0.000000|5224064.971328|5224064.971328|-0.00|300001000000.000000|-300671709365.880000|407423223.740000|0.000000|0.000000|0.000000|263286142.139782|-0.00|0.000000|0.000000
20221118|TP002MMSADKSYE00|0.000000|0.000000|0.000000|0.000000|36680567.976575|0.000000|0.000000|0.000000|0.000000|0.000000|36680567.976575|0.000000|36116592.354622|36116592.354622|563975.62|1260000000000.000000|-1263187096924.450000|1789027929.920000|0.000000|0.000000|0.000000|1398632970.151954|563975.62|0.000000|0.000000
20221118|TP002MMSAKSYIN00|100000000000.000000|0.000000|0.000000|0.000000|296731412.498128|0.000000|45272450.532725|0.000000|0.000000|0.000000|100342003863.030852|0.000000|25119357.891380|25119357.891380|100316884505.14|200475000000.000000|-100923768504.820000|0.000000|0.000000|0.000000|-50000000.000000|815653009.959472|100316884505.14|99554989.198284|1007.653010
20221118|TP002MMSAVALSY00|149200000000.000000|65755512006.340000|0.000000|0.000000|4099363883.580031|0.000000|531279756.687671|0.000000|-0.000038|0.000000|219586155646.607664|0.000000|43316823.150302|43316823.150302|219542838823.46|3387980524875.000000|-3188902705559.890000|15193964268.590000|0.000000|-771553993.660000|-50250000.000000|6092859233.417362|219542838823.46|198493114.445538|1106.047630
20221118|TP002PFSSAPTSB04|0.000000|42290907756.000000|0.000000|0.000000|19507826.366163|0.000000|757780610.000000|0.000000|0.000000|0.000000|43068196192.366163|0.000000|24051719.614794|24051719.614794|43044144472.75|62472010987.000000|-22043666278.000000|10145672066.520000|-11264326807.750000|-977107117.000000|956440500.000000|3755121121.981369|43044144472.75|41460886.255613|1038.186791
20221118|TP002PFSSAPTSB05|0.000000|26513963995.000000|0.000000|0.000000|656886.593333|0.000000|483386683.349659|0.000000|0.000000|0.000000|26998007564.942993|0.000000|20272849.343375|20272849.343375|26977734715.60|26591088616.320000|0.000000|0.000000|-34030277.870000|-26936005.000000|0.000000|447612382.149618|26977734715.60|26591088.616320|1014.540439
20221118|ZG002FISPPRIFS00|130000000.000000|3333604900.500000|0.000000|0.000000|86902061.753310|0.000000|7421617.967365|0.000000|-1779169.600000|0.000000|3556149410.620675|0.000000|25836478.786363|25836478.786363|3530312931.83|26043610438.940000|-22709203474.220000|334942102.110000|0.000000|-164130894.217391|-161891434.782609|186986194.004313|3530312931.83|3458566.854851|1020.744453
20221118|ZG002MMSCPCFSY02|3200000000.000000|9520033075.000000|0.000000|0.000000|359641884.568007|0.000000|16708713.698630|0.000000|0.000000|0.000000|13096383673.266637|0.000000|37344692.648312|37344692.648312|13059038980.62|44715750998.880000|-32042046360.140000|220766469.070000|0.000000|-109666925.000000|0.000000|274234797.808326|13059038980.62|12616863.857331|1035.046358
