20221121|AAM01MMSSHIMMF00|12000000000.000000|0.000000|0.000000|0.000000|617080707.861594|0.000000|7640547.945205|0.000000|0.000000|0.000000|12624721255.806799|0.000000|18434027.825182|18434027.825182|12606287227.98|62500000000.000000|-50163292494.590000|164122197.760000|0.000000|0.000000|0.000000|105457524.811617|12606287227.98|12398333.663956|1016.772703
20221121|ANA02MMSAPUSPY00|8750000000.000000|0.000000|0.000000|0.000000|1547725474.078676|0.000000|14153336.377473|0.000000|0.000000|0.000000|10311878810.456149|0.000000|1989442.318740|1989442.318740|10309889368.14|58734876241.710000|-48530419473.210000|0.000000|0.000000|0.000000|6700000.000000|98732599.637409|10309889368.14|10092729.122943|1021.516504
20221121|GAMA2MMSRSSSLB00|1000000000.000000|9102198705.000000|0.000000|0.000000|300814333.974505|0.000000|116180249.657534|0.000000|0.000000|0.000000|10519193288.632040|0.000000|12843313.053022|12843313.053022|10506349975.58|410500000000.000000|-401413758978.450000|1413758978.440000|0.000000|-140051295.000000|0.000000|146401270.589018|10506349975.58|10426182.627001|1007.689041
20221121|SYA02MMSSSMMF202|990000000.000000|0.000000|0.000000|0.000000|15668927.685063|0.000000|1783800.986301|0.000000|0.498042|0.000000|1007452729.169406|0.000000|10805479.625038|10805479.625038|996647249.54|412000000000.000000|-412397339051.400000|1393476110.750000|0.000000|0.000000|0.000000|510190.194368|996647249.54|996954.596131|999.691715
20221121|TP002MMSADKSAS00|4000000000.000000|0.000000|0.000000|0.000000|44219186.792618|0.000000|8893186.532116|0.000000|0.000000|0.000000|4053112373.324734|0.000000|13579214.864421|13579214.864421|4039533158.46|69000300000.000000|-65006750000.000000|0.000000|0.000000|0.000000|0.000000|45983158.460313|4039533158.46|4014570.735503|1006.217956
20221121|TP002MMSADKSRY00|0.000000|0.000000|0.000000|0.000000|5224064.971111|0.000000|0.000000|0.000000|0.000000|0.000000|5224064.971111|0.000000|5224064.971328|5224064.971328|-0.00|300001000000.000000|-300671709365.880000|407423223.740000|0.000000|0.000000|0.000000|263286142.139782|-0.00|0.000000|0.000000
20221121|TP002MMSADKSYE00|0.000000|0.000000|0.000000|0.000000|36680567.976575|0.000000|0.000000|0.000000|0.000000|0.000000|36680567.976575|0.000000|36116592.354622|36116592.354622|563975.62|1260000000000.000000|-1263187096924.450000|1789027929.920000|0.000000|0.000000|0.000000|1398632970.151954|563975.62|0.000000|0.000000
20221121|TP002MMSAKSYIN00|100000000000.000000|0.000000|0.000000|0.000000|296731412.498128|0.000000|79226788.432268|0.000000|0.000000|0.000000|100375958200.930396|0.000000|26907735.347043|26907735.347043|100349050465.58|200475000000.000000|-100923768504.820000|0.000000|0.000000|0.000000|-50000000.000000|847818970.403352|100349050465.58|99554989.198284|1007.976107
20221121|TP002MMSAVALSY00|149200000000.000000|65751660441.400000|0.000000|0.000000|4109863883.580031|0.000000|612793563.076712|0.000000|-0.000038|0.000000|219674317888.056705|0.000000|58076562.128581|58076562.128581|219616241325.93|3387980524875.000000|-3188902705559.890000|15193964268.590000|0.000000|-775405558.600000|-50250000.000000|6170113300.828124|219616241325.93|198493114.445538|1106.417429
20221121|TP002PFSSAPTSB04|0.000000|42300177219.500000|0.000000|0.000000|19507826.366163|0.000000|788068125.000000|0.000000|0.000000|0.000000|43107753170.866163|0.000000|25121188.709815|25121188.709815|43082631982.16|62472010987.000000|-22043666278.000000|10145672066.520000|-11264326807.750000|-967837653.500000|956440500.000000|3784339167.886348|43082631982.16|41460886.255613|1039.115076
20221121|TP002PFSSAPTSB05|0.000000|26524842930.000000|0.000000|0.000000|656886.593333|0.000000|500657458.341182|0.000000|0.000000|0.000000|27026157274.934516|0.000000|21129117.278422|21129117.278422|27005028157.66|26591088616.320000|0.000000|0.000000|-34030277.870000|-16057070.000000|0.000000|464026889.206094|27005028157.66|26591088.616320|1015.566852
20221121|ZG002FISPPRIFS00|130000000.000000|3334876893.000000|0.000000|0.000000|86902061.753310|0.000000|10924129.245595|0.000000|-1655041.510000|0.000000|3561048042.488905|0.000000|26469682.804443|26469682.804443|3534578359.68|26043610438.940000|-22709203474.220000|334942102.110000|0.000000|-162858901.717391|-161891434.782609|189979629.354463|3534578359.68|3458566.854851|1021.977746
20221121|ZG002MMSCPCFSY02|3200000000.000000|9520845945.000000|0.000000|0.000000|353492787.478007|0.000000|21510528.082192|0.000000|0.000000|0.000000|13095849260.560199|0.000000|30599247.674573|30599247.674573|13065250012.89|44717485998.880000|-32042210854.480000|220766469.070000|0.000000|-108854055.000000|0.000000|278062454.415626|13065250012.89|12618381.180804|1035.414117
