20221118|AAM01MMSSHIMMF00|0.000000|151479217.388159|151479217.388159|12116453.879180|4361923.394505|32422289.104957|0.000000|0.000000|48900666.378643|102578551.009517|0.000000|0.000000|0.000000|102578551.009517
20221118|ANA02MMSAPUSPY00|0.000000|160718933.209787|160718933.209787|11034082.260576|17096997.585244|36424004.136273|0.000000|0.000000|64555083.982093|96163849.227694|6700000.000000|0.000000|6700000.000000|102863849.227694
20221118|GAMA2MMSRSSSLB00|0.000000|180164026.842314|180164026.842314|2401124.027734|5408903.744633|31000300.034676|0.000000|0.000000|38810327.807043|141353699.035271|0.000000|-143001135.000000|-143001135.000000|-1647435.964729
20221118|SYA02MMSSSMMF202|0.000000|27522970.251050|27522970.251050|1137693.950243|16629274.094035|9198032.068883|0.000000|0.000000|26965000.113161|557970.137889|0.000000|0.000000|0.000000|557970.137889
20221118|TP002MMSADKSAS00|0.000000|74708528.234764|74708528.234764|2226527.872997|2862678.693853|24269802.151745|0.000000|0.000000|29359008.718594|45349519.516170|0.000000|0.000000|0.000000|45349519.516170
20221118|TP002MMSADKSRY00|0.000000|359404043.991111|359404043.991111|10654332.977131|9538106.496418|75925462.377779|0.000000|0.000000|96117901.851328|263286142.139782|0.000000|0.000000|0.000000|263286142.139782
20221118|TP002MMSADKSYE00|0.000000|1856172989.646575|1856172989.646575|42775758.634416|33856889.810574|380907371.049631|0.000000|0.000000|457540019.494622|1398632970.151954|0.000000|0.000000|0.000000|1398632970.151954
20221118|TP002MMSAKSYIN00|0.000000|1089497544.194034|1089497544.194034|41843260.980282|23893813.623395|208107459.630885|0.000000|0.000000|273844534.234562|815653009.959472|-50000000.000000|0.000000|-50000000.000000|765653009.959472
20221118|TP002MMSAVALSY00|0.000000|8282379596.135234|8282379596.135234|318234233.198168|215692243.148579|1655593886.371125|0.000000|0.000000|2189520362.717872|6092859233.417362|-50250000.000000|-771553993.660000|-821803993.660000|5271055239.757362
20221118|TP002PFSSAPTSB04|0.000000|4481386926.996163|4481386926.996163|80492807.850241|35215603.433855|610557393.730698|0.000000|0.000000|726265805.014794|3755121121.981369|956440500.000000|-977107117.000000|-20666617.000000|3734454504.981369
20221118|TP002PFSSAPTSB05|0.000000|524514834.018838|524514834.018838|7560975.704232|5498891.421260|63842584.743728|0.000000|0.000000|76902451.869220|447612382.149618|0.000000|-26936005.000000|-26936005.000000|420676377.149618
20221118|ZG002FISPPRIFS00|0.000000|265151642.620558|265151642.620558|17960209.999364|20868106.673181|39337131.943700|0.000000|0.000000|78165448.616245|186986194.004313|-161891434.782609|-164130894.217391|-326022329.000000|-139036134.995687
20221118|ZG002MMSCPCFSY02|0.000000|418718448.261362|418718448.261362|39391816.163362|21417925.374434|83673908.915242|0.000000|0.000000|144483650.453037|274234797.808326|0.000000|-109666925.000000|-109666925.000000|164567872.808326
