20221118|-|NIHIL|88|0.000000|0||0.000000|0.000000|0.000000|0.000000
20221118|AAM01MMSSHIMMF00|BBKS1TDS0521|11|400000000.000000|400000000|20221214|100.000000|400000000.000000|3.173745|197260.273973
20221118|AAM01MMSSHIMMF00|BBKS1TDS0521|11|2000000000.000000|2000000000|20230114|100.000000|2000000000.000000|15.868723|986301.369863
20221118|AAM01MMSSHIMMF00|BJBS1TDS0425|11|2400000000.000000|2400000000|20221214|100.000000|2400000000.000000|19.042468|920547.945205
20221118|AAM01MMSSHIMMF00|BMEG1TDS0506|11|2400000000.000000|2400000000|20221214|100.000000|2400000000.000000|19.042468|986301.369863
20221118|AAM01MMSSHIMMF00|BTPN1TDS0213|11|400000000.000000|400000000|20221214|100.000000|400000000.000000|3.173745|164383.561644
20221118|AAM01MMSSHIMMF00|BTPN1TDS0213|11|2000000000.000000|2000000000|20221214|100.000000|2000000000.000000|15.868723|821917.808219
20221118|AAM01MMSSHIMMF00|PNBS1TDS0517|11|2400000000.000000|2400000000|20221214|100.000000|2400000000.000000|19.042468|1380821.917808
20221118|ANA02MMSAPUSPY00|BANK1TDS0947|11|200000000.000000|200000000|20221219|100.000000|200000000.000000|1.940368|26575.342466
20221118|ANA02MMSAPUSPY00|BANK1TDS0947|11|300000000.000000|300000000|20221130|100.000000|300000000.000000|2.910553|702739.726027
20221118|ANA02MMSAPUSPY00|BANK1TDS0947|11|500000000.000000|500000000|20221212|100.000000|500000000.000000|4.850921|531506.849315
20221118|ANA02MMSAPUSPY00|BANK1TDS0947|11|700000000.000000|700000000|20221201|100.000000|700000000.000000|6.791290|1548630.136986
20221118|ANA02MMSAPUSPY00|BBKS1TDS0521|11|200000000.000000|200000000|20221217|100.000000|200000000.000000|1.940368|24657.534247
20221118|ANA02MMSAPUSPY00|BBKS1TDS0521|11|200000000.000000|200000000|20221127|100.000000|200000000.000000|1.940368|512328.767123
20221118|ANA02MMSAPUSPY00|BBKS1TDS0521|11|600000000.000000|600000000|20221206|100.000000|600000000.000000|5.821105|887671.232877
20221118|ANA02MMSAPUSPY00|BBKS1TDS0521|11|700000000.000000|700000000|20221201|100.000000|700000000.000000|6.791290|1467123.287671
20221118|ANA02MMSAPUSPY00|BJBS1TDS0425|11|200000000.000000|200000000|20221201|100.000000|200000000.000000|1.940368|442465.753425
20221118|ANA02MMSAPUSPY00|BJBS1TDS0425|11|500000000.000000|500000000|20221201|100.000000|500000000.000000|4.850921|1106164.383562
20221118|ANA02MMSAPUSPY00|BJBS1TDS0425|11|1000000000.000000|1000000000|20221201|100.000000|1000000000.000000|9.701842|2212328.767123
20221118|ANA02MMSAPUSPY00|BJTM1TDS9114|11|1000000000.000000|1000000000|20231102|100.000000|1000000000.000000|9.701842|2111111.111111
20221118|ANA02MMSAPUSPY00|BMEG1TDS0506|11|200000000.000000|200000000|20221217|100.000000|200000000.000000|1.940368|23287.671233
20221118|ANA02MMSAPUSPY00|BMEG1TDS0506|11|300000000.000000|300000000|20221212|100.000000|300000000.000000|2.910553|209589.041096
20221118|ANA02MMSAPUSPY00|BVIS1TDS0405|11|200000000.000000|200000000|20221201|100.000000|200000000.000000|1.940368|395890.410959
20221118|ANA02MMSAPUSPY00|BVIS1TDS0405|11|200000000.000000|200000000|20221210|100.000000|200000000.000000|1.940368|186301.369863
20221118|ANA02MMSAPUSPY00|BVIS1TDS0405|11|200000000.000000|200000000|20221217|100.000000|200000000.000000|1.940368|23287.671233
20221118|ANA02MMSAPUSPY00|BVIS1TDS0405|11|250000000.000000|250000000|20221212|100.000000|250000000.000000|2.425461|174657.534247
20221118|ANA02MMSAPUSPY00|BVIS1TDS0405|11|300000000.000000|300000000|20221127|100.000000|300000000.000000|2.910553|768493.150685
20221118|ANA02MMSAPUSPY00|PNBS1TDS0517|11|1500000000.000000|1500000000|20221121|100.000000|1500000000.000000|14.552764|0.000000
20221118|ANA02MMSAPUSPY00|PNBS1TDS0517|11|200000000.000000|200000000|20221217|100.000000|200000000.000000|1.940368|26027.397260
20221118|ANA02MMSAPUSPY00|PNBS1TDS0517|11|300000000.000000|300000000|20221210|100.000000|300000000.000000|2.910553|312328.767123
20221118|ANA02MMSAPUSPY00|PNBS1TDS0517|11|500000000.000000|500000000|20221206|100.000000|500000000.000000|4.850921|698630.136986
20221118|DH002DFSAMADEI00|NIHIL|88|0.000000|0||0.000000|0.000000|0.000000|0.000000
20221118|DH002DFSARIESA00|NIHIL|88|0.000000|0||0.000000|0.000000|0.000000|0.000000
20221118|DH002DFSARTHUR00|NIHIL|88|0.000000|0||0.000000|0.000000|0.000000|0.000000
20221118|DH002DFSELKAJA00|NIHIL|88|0.000000|0||0.000000|0.000000|0.000000|0.000000
20221118|DH002DFSHELENN00|NIHIL|88|0.000000|0||0.000000|0.000000|0.000000|0.000000
20221118|DH002DFSHENRYZ00|NIHIL|88|0.000000|0||0.000000|0.000000|0.000000|0.000000
20221118|DH002DFSIVANHI00|NIHIL|88|0.000000|0||0.000000|0.000000|0.000000|0.000000
20221118|DH002DFSKUNAJA00|NIHIL|88|0.000000|0||0.000000|0.000000|0.000000|0.000000
20221118|DH002DFSKWEELI00|NIHIL|88|0.000000|0||0.000000|0.000000|0.000000|0.000000
20221118|DH002DFSLILYAR00|NIHIL|88|0.000000|0||0.000000|0.000000|0.000000|0.000000
20221118|DH002DFSMELDAA00|NIHIL|88|0.000000|0||0.000000|0.000000|0.000000|0.000000
20221118|DH002DFSRICARD00|NIHIL|88|0.000000|0||0.000000|0.000000|0.000000|0.000000
20221118|DH002DFSSHINTA00|NIHIL|88|0.000000|0||0.000000|0.000000|0.000000|0.000000
20221118|DH002DFSSONSUM00|NIHIL|88|0.000000|0||0.000000|0.000000|0.000000|0.000000
20221118|DH002DFSSRIIKA00|NIHIL|88|0.000000|0||0.000000|0.000000|0.000000|0.000000
20221118|DH002DFSSUGANA00|NIHIL|88|0.000000|0||0.000000|0.000000|0.000000|0.000000
20221118|DH002DFSTANILI00|NIHIL|88|0.000000|0||0.000000|0.000000|0.000000|0.000000
20221118|DH002DFSTIRTOA00|NIHIL|88|0.000000|0||0.000000|0.000000|0.000000|0.000000
20221118|DH002DFSVELZON00|NIHIL|88|0.000000|0||0.000000|0.000000|0.000000|0.000000
20221118|DH002DFSVIKTOR00|NIHIL|88|0.000000|0||0.000000|0.000000|0.000000|0.000000
20221118|DH002DFSVIVIAN00|NIHIL|88|0.000000|0||0.000000|0.000000|0.000000|0.000000
20221118|DH002DFSWELLYS00|NIHIL|88|0.000000|0||0.000000|0.000000|0.000000|0.000000
20221118|GAMA2MMSRSSSLB00|BJBS1TDS0425|11|1000000000.000000|1000000000|20221205|100.000000|1000000000.000000|9.525304|1780821.917808
20221118|GAMA2MMSRSSSLB00|SIEXCL01DCN1|17|1545750000.000000|1500000000|20221202|100.000000|1500000000.000000|14.287956|34833000.000000
20221118|GAMA2MMSRSSSLB00|SIISSP01ACN1|17|1529550000.000000|1500000000|20221209|100.320000|1504800000.000000|14.333678|25887000.000000
20221118|GAMA2MMSRSSSLB00|SISGRO01ACN1|17|1552650000.000000|1500000000|20230303|102.007773|1530116595.000000|14.574826|29218500.000000
20221118|GAMA2MMSRSSSLB00|SMADMF04ACN3|17|1533300000.000000|1500000000|20230402|100.444751|1506671265.000000|14.351502|8166666.666667
20221118|GAMA2MMSRSSSLB00|SMPIDL01A23|17|1518750000.000000|1500000000|20230724|101.520383|1522805745.000000|14.505188|9562500.000000
20221118|GAMA2MMSRSSSLB00|SMSMII01BCN1|17|1562250000.000000|1500000000|20230706|102.323684|1534855260.000000|14.619963|13650000.000000
20221118|SYA02MMSSSMMF202|BBKS1TDS0521|11|198000000.000000|198000000|20221130|100.000000|198000000.000000|19.865655|489575.342466
20221118|SYA02MMSSSMMF202|BBMI1TDS0147|11|198000000.000000|198000000|20221128|100.000000|198000000.000000|19.865655|370232.876712
20221118|SYA02MMSSSMMF202|BBTN1TDS9200|11|198000000.000000|198000000|20221130|100.000000|198000000.000000|19.865655|290653.150685
20221118|SYA02MMSSSMMF202|BJBS1TDS0425|11|198000000.000000|198000000|20221130|100.000000|198000000.000000|19.865655|386506.849315
20221118|SYA02MMSSSMMF202|BSIM1TDS9153|11|198000000.000000|198000000|20221128|100.000000|198000000.000000|19.865655|398712.328767
20221118|TP002MMSADKSAS00|BANK1TDS0947|11|800000000.000000|800000000|20221212|100.000000|800000000.000000|19.807376|876712.328767
20221118|TP002MMSADKSAS00|BBRK1TDS9119|11|800000000.000000|800000000|20221206|100.000000|800000000.000000|19.807376|1066666.666667
20221118|TP002MMSADKSAS00|BDKI1TDS9111|11|800000000.000000|800000000|20221206|100.000000|800000000.000000|19.807376|1315068.493151
