DATE,CODE BASE SEC,SEC DSC, LOWER PRICE , TODAY PRICE , UPPER PRICE , STDEV 
20221121,PBS024,SBSN SERI PBS024, 103.323592 , 103.623592 , 103.923592 , 0.3000 
20221121,PBS025,SBSN SERI PBS025, 107.869977 , 108.169977 , 108.469977 , 0.3000 
20221121,PBS026,SBSN SERI PBS026, 100.841980 , 101.066980 , 101.291980 , 0.2250 
20221121,PBS027,SBSN SERI PBS027, 100.287766 , 100.487766 , 100.687766 , 0.2000 
20221121,PBS028,SBSN SERI PBS028, 108.448150 , 108.748150 , 109.048150 , 0.3000 
20221121,PBS029,SBSN SERI PBS029, 90.409915 , 90.709915 , 91.009915 , 0.3000 
20221121,PBS030,SBSN SERI PBS030, 96.902850 , 97.162850 , 97.422850 , 0.2600 
20221121,PBS031,SBSN SERI PBS031, 96.000654 , 96.225654 , 96.450654 , 0.2250 
20221121,PBS032,SBSN SERI PBS032, 92.737551 , 92.997551 , 93.257551 , 0.2600 
20221121,PBS033,SBSN SERI PBS033, 89.799518 , 90.099518 , 90.399518 , 0.3000 
20221121,PBS034,SBSN SERI PBS034, 91.003134 , 91.303134 , 91.603134 , 0.3000 
20221121,PBS035,SBSN SERI PBS035, 97.112500 , 97.412500 , 97.712500 , 0.3000 
20221121,PBS036,SBSN SERI PBS036, 96.919564 , 97.144564 , 97.369564 , 0.2250 
20221121,PBSG001,SBSN SERI PBSG001, 99.257090 , 99.557090 , 99.857090 , 0.3000 
20221121,SPN03221130,SURAT PERBENDAHARAAN NEGARA SERI SPN03221130, 99.706030 , 99.906030 , 100.106030 , 0.2000 
20221121,SPN03221214,SURAT PERBENDAHARAAN NEGARA SERI SPN03221214, 99.551681 , 99.751681 , 99.951681 , 0.2000 
20221121,SPN03221228,SURAT PERBENDAHARAAN NEGARA SERI SPN03221228, 99.388066 , 99.588066 , 99.788066 , 0.2000 
20221121,SPN03230111,SURAT PERBENDAHARAAN NEGARA SERI SPN03230111, 99.215920 , 99.415920 , 99.615920 , 0.2000 
20221121,SPN03230125,SURAT PERBENDAHARAAN NEGARA SERI SPN03230125, 99.035930 , 99.235930 , 99.435930 , 0.2000 
20221121,SPN03230208,SURAT PERBENDAHARAAN NEGARA SERI SPN03230208, 98.848743 , 99.048743 , 99.248743 , 0.2000 
20221121,SPN12230105,SURAT PERBENDAHARAAN NEGARA SERI SPN12230105, 99.290696 , 99.490696 , 99.690696 , 0.2000 
20221121,SPN12230203,SURAT PERBENDAHARAAN NEGARA SERI SPN12230203, 98.916383 , 99.116383 , 99.316383 , 0.2000 
20221121,SPN12230303,SURAT PERBENDAHARAAN NEGARA SERI SPN12230303, 98.527172 , 98.727172 , 98.927172 , 0.2000 
20221121,SPN12230330,SURAT PERBENDAHARAAN NEGARA SERI SPN12230330, 98.130253 , 98.330253 , 98.530253 , 0.2000 
20221121,SPN12230413,SURAT PERBENDAHARAAN NEGARA SERI SPN12230413, 97.917294 , 98.117294 , 98.317294 , 0.2000 
20221121,SPN12230526,SURAT PERBENDAHARAAN NEGARA SERI SPN12230526, 97.238117 , 97.438117 , 97.638117 , 0.2000 
20221121,SPN12230622,SURAT PERBENDAHARAAN NEGARA SERI SPN12230622, 96.795963 , 96.995963 , 97.195963 , 0.2000 
20221121,SPN12230720,SURAT PERBENDAHARAAN NEGARA SERI SPN12230720, 96.327648 , 96.527648 , 96.727648 , 0.2000 
20221121,SPN12230818,SURAT PERBENDAHARAAN NEGARA SERI SPN12230818, 95.834432 , 96.034432 , 96.234432 , 0.2000 
20221121,SPN12230914,SURAT PERBENDAHARAAN NEGARA SERI SPN12230914, 95.369580 , 95.569580 , 95.769580 , 0.2000 
20221121,SPN12231012,SURAT PERBENDAHARAAN NEGARA SERI SPN12231012, 94.883344 , 95.083344 , 95.283344 , 0.2000 
20221121,SPN12231109,SURAT PERBENDAHARAAN NEGARA SERI SPN12231109, 94.394217 , 94.594217 , 94.794217 , 0.2000 
20221121,SPNS02052023,SURAT PERBENDAHARAAN NEGARA SERI SPNS02052023, 97.621491 , 97.821491 , 98.021491 , 0.2000 
20221121,SPNS07022023,SURAT PERBENDAHARAAN NEGARA SERI SPNS07022023, 98.862339 , 99.062339 , 99.262339 , 0.2000 
20221121,SPNS07032023,SURAT PERBENDAHARAAN NEGARA SERI SPNS07032023, 98.469614 , 98.669614 , 98.869614 , 0.2000 
20221121,SPNS10012023,SURAT PERBENDAHARAAN NEGARA SERI SPNS10012023, 99.228484 , 99.428484 , 99.628484 , 0.2000 
20221121,SPNS13122022,SURAT PERBENDAHARAAN NEGARA SERI SPNS13122022, 99.563022 , 99.763022 , 99.963022 , 0.2000 
20221121,SR012,SUKUK NEGARA RITEL SERI SR-012, 100.059096 , 100.259096 , 100.459096 , 0.2000 
20221121,SR013,SUKUK NEGARA RITEL SERI SR-013, 99.988444 , 100.188444 , 100.388444 , 0.2000 
20221121,SR014,SUKUK NEGARA RITEL SERI SR-014, 98.557617 , 98.782617 , 99.007617 , 0.2250 
20221121,SR015,SUKUK NEGARA RITEL SERI SR-015, 96.995580 , 97.220580 , 97.445580 , 0.2250 
20221121,SR016,SUKUK NEGARA RITEL SERI SR-016, 96.089357 , 96.314357 , 96.539357 , 0.2250 
20221121,SR017,SUKUK NEGARA RITEL SERI SR-017, 98.358522 , 98.583522 , 98.808522 , 0.2250 
20221121,US455780CC89,INDON 2 95 11012023, 99.454694 , 99.898721 , 100.342748 , 0.4440 
20221121,US455780CD62,REP OF INDON 28, 93.120668 , 93.631095 , 94.141521 , 0.5104 
20221121,US455780CE46,INDONESIA REP OF REG 435 11JAN2048, 81.774323 , 82.595561 , 83.416798 , 0.8212 
20221121,US455780CF11,INDONESIA REPUBLIC OF GOV 4, 95.605102 , 96.115528 , 96.625954 , 0.5104 
20221121,US455780CG93,REPUBLIC OF INDONESIA (REG) 4.45% 11FEB2024, 99.450462 , 99.894489 , 100.338517 , 0.4440 
20221121,US455780CH76,REPUBLIC OF INDONESIA 475 11FEB2029, 98.403374 , 98.913800 , 99.424226 , 0.5104 
20221121,US455780CJ33,INDONESIA, 91.992096 , 92.813333 , 93.634571 , 0.8212 
20221121,US455780CK06,INDON 3 4 18092029, 89.169990 , 89.680417 , 90.190843 , 0.5104 
20221121,US455780CN45,INDONESIA REP OF REG 37 30OCT2049, 72.988663 , 73.809900 , 74.631137 , 0.8212 
20221121,US455780CQ75,INDON 2 85 14022030, 86.834346 , 87.655583 , 88.476821 , 0.8212 
20221121,US455780CR58,INDONESIA, 71.130863 , 71.952100 , 72.773337 , 0.8212 
20221121,US455780CS32,INDON 3 85 15102030, 90.749971 , 91.571208 , 92.392446 , 0.8212 
20221121,US455780CT15,REPUBLIC OF INDONESIA, 78.796835 , 79.618072 , 80.439310 , 0.8212 
20221121,US455780CU87,INDONESIA REP , 78.891263 , 79.712500 , 80.533737 , 0.8212 
20221121,US455780CV60,INDON 1 85 12032031, 77.932825 , 78.754063 , 79.575300 , 0.8212 
20221121,US455780CW44,REPUBLIC OF INDONESIA 12MAR2051, 67.331450 , 68.152688 , 68.973925 , 0.8212 
20221121,US455780CX27,INDONESIA, 64.109513 , 64.930750 , 65.751987 , 0.8212 
20221121,US455780CY00,INDON 2 15 28072031, 79.915846 , 80.737083 , 81.558321 , 0.8212 
20221121,US455780DG84,INDONESIA, 64.832813 , 65.654050 , 66.475287 , 0.8212 
20221121,US455780DJ24,INDON 3 55 03312032, 88.243413 , 89.064650 , 89.885887 , 0.8212 
20221121,US455780DK96,INDONESIA REP OF , 79.771580 , 80.592818 , 81.414055 , 0.8212 
20221121,US455780DM52,INDON 4 15, 96.248826 , 96.759252 , 97.269679 , 0.5104 
20221121,US455780DN36,REPUBLIC OF INDONESIA, 95.013111 , 95.834349 , 96.655586 , 0.8212 
20221121,US455780DP83,INDONESIA, 93.695763 , 94.517000 , 95.338237 , 0.8212 
20221121,US71567RAA41,PERUSAHAAN PENERBIT SBSN 3.3% 21/11/2022, 100.000000 , 100.000000 , 100.000000 , -   
20221121,US71567RAC07,PERUSAHAAN PENERBIT INDOIS4, 98.900422 , 99.344449 , 99.788476 , 0.4440 
20221121,US71567RAD89,REPUBLIC OF INDONESIA 28EMI2025, 98.809285 , 99.253312 , 99.697339 , 0.4440 
20221121,US71567RAF38,INDOIS 26, 98.447240 , 98.957666 , 99.468093 , 0.5104 
20221121,US71567RAH93,SBSN SERI INDOIS27 290327, 96.560945 , 97.071371 , 97.581798 , 0.5104 
20221121,US71567RAJ59,US71567RAJ59, 99.530449 , 99.974476 , 100.418503 , 0.4440 
20221121,US71567RAK23,PERUSAHAAN PENER 3 PCT SUK MT, 97.091711 , 97.602137 , 98.112564 , 0.5104 
20221121,US71567RAL06,INDOIS 3 9 20082024, 98.197203 , 98.641230 , 99.085257 , 0.4440 
20221121,US71567RAM88,PERUSAHAAN PENER 3 PCT SNR M, 96.076636 , 96.587063 , 97.097489 , 0.5104 
20221121,US71567RAN61,INDOIS 2 3 23062025, 93.419982 , 93.864009 , 94.308036 , 0.4440 
20221121,US71567RAP10,INDOIS 2 8 23062030, 85.245264 , 86.066502 , 86.887739 , 0.8212 
20221121,US71567RAQ92,PERUSAHAAN PENER 3 PCT SNR BD, 73.620477 , 74.441714 , 75.262952 , 0.8212 
20221121,US71567RAR75,INDOIS 1 5 09062026, 88.553368 , 89.063794 , 89.574220 , 0.5104 
20221121,US71567RAS58,PERUSAHAAN PENER, 81.688929 , 82.510166 , 83.331404 , 0.8212 
20221121,US71567RAT32,INDONESIA SER REGS 3 55 09JUN2051, 71.135048 , 71.956286 , 72.777523 , 0.8212 
20221121,US71567RAU05,INDOIS 4 4 06062027, 97.449767 , 97.960193 , 98.470620 , 0.5104 
20221121,US71567RAV87,INDOIS 4 7 06062032, 95.643572 , 96.464810 , 97.286047 , 0.8212 
20221121,USDFR0002,OBLIGASI NEGARA REPUBLIK INDONESIA SERI USDFR0002, 96.738189 , 97.248615 , 97.759042 , 0.5104 
20221121,USDFR0003,OBLIGASI NEGARA REPUBLIK INDONESIA SERI USDFR0003, 83.366263 , 84.187500 , 85.008737 , 0.8212 
20221121,USDPBS-003,SBSN SERI USDPBS-003, 96.802973 , 97.247000 , 97.691027 , 0.4440 
20221121,USDPBS-004,SBSN SERI USDPBS-004, 95.229267 , 95.739694 , 96.250120 , 0.5104 
20221121,USY20721AE96,REPUBLIC OF INDONESIA 8.5% 12.10.2035, 121.105179 , 121.926417 , 122.747654 , 0.8212 
20221121,USY20721AJ83,Republic of Indonesia 6.625% 17.02.2037, 107.000126 , 107.821364 , 108.642601 , 0.8212 
20221121,USY20721AL30,Republic Of Indonesia 7.75% 17.1.2038, 114.409763 , 115.231000 , 116.052237 , 0.8212 
20221121,USY20721BB49,INDONESIA (REP OF) SER REGS 5.25PCT, 93.825308 , 94.646545 , 95.467783 , 0.8212 
20221121,USY20721BD05,INDONESIAN GOVERNMENT INTERNATIONAL, 99.324340 , 99.768367 , 100.212394 , 0.4440 
20221121,USY20721BE87,REPUBLIC OF INDONESIA 4.625% 15APR43, 86.795163 , 87.616400 , 88.437637 , 0.8212 
20221121,USY20721BG36,REP OF INDON 25 , 98.191269 , 98.635296 , 99.079323 , 0.4440 
20221121,USY20721BH19,INDON 5, 100.440454 , 100.884481 , 101.328508 , 0.4440 
20221121,USY20721BJ74,REPUBLIC OF INDONESIA 5, 101.073816 , 101.517843 , 101.961871 , 0.4440 
20221121,USY20721BK48,INDON 6 3/4 01/15/44, 107.078138 , 107.899375 , 108.720612 , 0.8212 
20221121,USY20721BM04,REPUBLIC OF INDONESIA, 91.632363 , 92.453600 , 93.274837 , 0.8212 
20221121,USY20721BN86,Republik Indonesia 8Jan2026 , 98.796365 , 99.306792 , 99.817218 , 0.5104 
20221121,USY20721BP35,INDONESIA REP OF 595 08JAN2046, 100.353513 , 101.174750 , 101.995987 , 0.8212 
20221121,USY20721BQ18,INDON 27 , 97.446209 , 97.956635 , 98.467062 , 0.5104 
20221121,USY20721BR90,INDONESIA REP OF , 93.014679 , 93.835917 , 94.657154 , 0.8212 
20221121,USY20721BT56,INDON 3 85 18072027, 94.806907 , 95.317333 , 95.827760 , 0.5104 
20221121,USY20721BU20,INDONESIA (REP), 86.539429 , 87.360667 , 88.181904 , 0.8212 
20221121,VR0033,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0033, 99.416057 , 99.766057 , 100.116057 , 0.3500 
20221121,VR0034,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0034, 99.525989 , 99.875989 , 100.225989 , 0.3500 
20221121,VR0035,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0035, 99.455988 , 99.875989 , 100.295990 , 0.4200 
20221121,VR0036,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0036, 99.455988 , 99.875989 , 100.295990 , 0.4200 
20221121,VR0037,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0037, 99.455988 , 99.875989 , 100.295990 , 0.4200 
20221121,VR0038,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0038, 99.630097 , 99.980097 , 100.330097 , 0.3500 
20221121,VR0039,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0039, 99.560096 , 99.980097 , 100.400098 , 0.4200 
20221121,VR0040,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0040, 99.560096 , 99.980097 , 100.400098 , 0.4200 
20221121,VR0041,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0041, 99.560096 , 99.980097 , 100.400098 , 0.4200 
20221121,VR0042,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0042, 99.548781 , 99.898781 , 100.248781 , 0.3500 
20221121,VR0043,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0043, 99.478780 , 99.898781 , 100.318782 , 0.4200 
20221121,VR0044,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0044, 99.478780 , 99.898781 , 100.318782 , 0.4200 
20221121,VR0045,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0045, 99.478780 , 99.898781 , 100.318782 , 0.4200 
20221121,VR0046,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0046, 99.499985 , 99.849985 , 100.199985 , 0.3500 
20221121,VR0047,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0047, 99.429984 , 99.849985 , 100.269986 , 0.4200 
20221121,VR0048,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0048, 99.429984 , 99.849985 , 100.269986 , 0.4200 
20221121,VR0049,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0049, 99.429984 , 99.849985 , 100.269986 , 0.4200 
20221121,VR0050,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0050, 99.546729 , 99.896729 , 100.246729 , 0.3500 
20221121,VR0051,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0051, 99.476728 , 99.896729 , 100.316730 , 0.4200 
20221121,VR0052,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0052, 99.476728 , 99.896729 , 100.316730 , 0.4200 
20221121,VR0053,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0053, 99.476728 , 99.896729 , 100.316730 , 0.4200 
20221121,VR0054,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0054, 99.516548 , 99.866548 , 100.216548 , 0.3500 
20221121,VR0055,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0055, 99.446547 , 99.866548 , 100.286549 , 0.4200 
20221121,VR0056,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0056, 99.446547 , 99.866548 , 100.286549 , 0.4200 
20221121,VR0057,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0057, 99.446547 , 99.866548 , 100.286549 , 0.4200 
20221121,VR0058,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0058, 99.575381 , 99.995382 , 100.415383 , 0.4200 
20221121,VR0059,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0059, 99.575381 , 99.995382 , 100.415383 , 0.4200 
20221121,VR0060,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0060, 99.575381 , 99.995382 , 100.415383 , 0.4200 
20221121,VR0061,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0061, 99.495382 , 99.995382 , 100.495382 , 0.5000 
20221121,VR0062,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0062, 99.470867 , 99.890868 , 100.310869 , 0.4200 
20221121,VR0063,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0063, 99.470867 , 99.890868 , 100.310869 , 0.4200 
20221121,VR0064,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0064, 99.470867 , 99.890868 , 100.310869 , 0.4200 
20221121,VR0065,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0065, 99.390868 , 99.890868 , 100.390868 , 0.5000 
20221121,VR0066,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0066, 99.541222 , 99.961223 , 100.381224 , 0.4200 
20221121,VR0067,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0067, 99.541222 , 99.961223 , 100.381224 , 0.4200 
20221121,VR0068,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0068, 99.461223 , 99.961223 , 100.461223 , 0.5000 
20221121,VR0069,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0069, 99.461222 , 99.961223 , 100.461224 , 0.5000 
20221121,VR0070,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0070, 99.471662 , 99.891663 , 100.311664 , 0.4200 
20221121,VR0071,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0071, 99.471662 , 99.891663 , 100.311664 , 0.4200 
20221121,VR0072,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0072, 99.391663 , 99.891663 , 100.391663 , 0.5000 
