DATE,CODE BASE SEC,SEC DSC, LOWER PRICE , TODAY PRICE , UPPER PRICE , STDEV 
20221108,FR0037,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0037, 115.978607 , 116.238607 , 116.498607 , 0.2600 
20221108,FR0039,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0039, 104.160252 , 104.360252 , 104.560252 , 0.2000 
20221108,FR0040,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0040, 110.016328 , 110.241328 , 110.466328 , 0.2250 
20221108,FR0042,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0042, 111.627687 , 111.887687 , 112.147687 , 0.2600 
20221108,FR0044,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0044, 105.264207 , 105.489207 , 105.714207 , 0.2250 
20221108,FR0045,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0045, 118.786428 , 119.086428 , 119.386428 , 0.3000 
20221108,FR0046,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0046, 102.323058 , 102.523058 , 102.723058 , 0.2000 
20221108,FR0047,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0047, 111.440904 , 111.700904 , 111.960904 , 0.2600 
20221108,FR0050,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0050, 126.398387 , 126.698387 , 126.998387 , 0.3000 
20221108,FR0052,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0052, 117.238673 , 117.538673 , 117.838673 , 0.3000 
20221108,FR0054,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0054, 112.193713 , 112.493713 , 112.793713 , 0.3000 
20221108,FR0056,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0056, 103.956156 , 104.216156 , 104.476156 , 0.2600 
20221108,FR0057,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0057, 116.599143 , 116.899143 , 117.199143 , 0.3000 
20221108,FR0058,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0058, 104.523482 , 104.823482 , 105.123482 , 0.3000 
20221108,FR0059,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0059, 99.023697 , 99.283697 , 99.543697 , 0.2600 
20221108,FR0062,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0062, 89.070600 , 89.370600 , 89.670600 , 0.3000 
20221108,FR0063,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0063, 99.988792 , 100.188792 , 100.388792 , 0.2000 
20221108,FR0064,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0064, 94.439631 , 94.699631 , 94.959631 , 0.2600 
20221108,FR0065,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0065, 92.561250 , 92.861250 , 93.161250 , 0.3000 
20221108,FR0067,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0067, 112.140873 , 112.440873 , 112.740873 , 0.3000 
20221108,FR0068,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0068, 105.470000 , 105.770000 , 106.070000 , 0.3000 
20221108,FR0070,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0070, 102.090990 , 102.315990 , 102.540990 , 0.2250 
20221108,FR0071,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0071, 107.734976 , 108.034976 , 108.334976 , 0.3000 
20221108,FR0072,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0072, 104.597750 , 104.897750 , 105.197750 , 0.3000 
20221108,FR0073,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0073, 107.415500 , 107.715500 , 108.015500 , 0.3000 
20221108,FR0074,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0074, 99.435712 , 99.735712 , 100.035712 , 0.3000 
20221108,FR0075,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0075, 99.135112 , 99.435112 , 99.735112 , 0.3000 
20221108,FR0076,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0076, 96.892429 , 97.192429 , 97.492429 , 0.3000 
20221108,FR0077,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0077, 101.875137 , 102.100137 , 102.325137 , 0.2250 
20221108,FR0078,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0078, 104.020127 , 104.320127 , 104.620127 , 0.3000 
20221108,FR0079,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0079, 106.015833 , 106.315833 , 106.615833 , 0.3000 
20221108,FR0080,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0080, 99.219840 , 99.519840 , 99.819840 , 0.3000 
20221108,FR0081,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0081, 99.051034 , 99.276034 , 99.501034 , 0.2250 
20221108,FR0082,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0082, 97.050000 , 97.350000 , 97.650000 , 0.3000 
20221108,FR0083,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0083, 98.704101 , 99.004101 , 99.304101 , 0.3000 
20221108,FR0084,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0084, 100.375875 , 100.635875 , 100.895875 , 0.2600 
20221108,FR0085,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0085, 100.574750 , 100.874750 , 101.174750 , 0.3000 
20221108,FR0086,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0086, 95.095224 , 95.355224 , 95.615224 , 0.2600 
20221108,FR0087,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0087, 93.610623 , 93.910623 , 94.210623 , 0.3000 
20221108,FR0088,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0088, 89.400000 , 89.700000 , 90.000000 , 0.3000 
20221108,FR0089,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0089, 91.664425 , 91.964425 , 92.264425 , 0.3000 
20221108,FR0090,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0090, 92.224800 , 92.484800 , 92.744800 , 0.2600 
20221108,FR0091,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0091, 92.817923 , 93.117923 , 93.417923 , 0.3000 
20221108,FR0092,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0092, 97.337632 , 97.637632 , 97.937632 , 0.3000 
20221108,FR0093,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0093, 92.903095 , 93.203095 , 93.503095 , 0.3000 
20221108,FR0094,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0094, 92.614472 , 92.874472 , 93.134472 , 0.2600 
20221108,FR0095,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0095, 95.274438 , 95.534438 , 95.794438 , 0.2600 
20221108,FR0096,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0096, 95.849108 , 96.149108 , 96.449108 , 0.3000 
20221108,FR0097,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0097, 96.208857 , 96.508857 , 96.808857 , 0.3000 
20221108,FR0098,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0098, 96.377500 , 96.677500 , 96.977500 , 0.3000 
20221108,FRS001,SBSN SERI FRS001, 99.617851 , 99.877851 , 100.137851 , 0.2600 
20221108,FRS002,SBSN SERI FRS002, 99.577851 , 99.877851 , 100.177851 , 0.3000 
