DATE,CODE BASE SEC,SEC DSC, LOWER PRICE , TODAY PRICE , UPPER PRICE , STDEV 
20221110,FR0037,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0037, 116.062521 , 116.322521 , 116.582521 , 0.2600 
20221110,FR0039,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0039, 104.168281 , 104.368281 , 104.568281 , 0.2000 
20221110,FR0040,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0040, 110.091320 , 110.316320 , 110.541320 , 0.2250 
20221110,FR0042,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0042, 111.738532 , 111.998532 , 112.258532 , 0.2600 
20221110,FR0044,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0044, 105.333034 , 105.558034 , 105.783034 , 0.2250 
20221110,FR0045,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0045, 119.257526 , 119.557526 , 119.857526 , 0.3000 
20221110,FR0046,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0046, 102.335691 , 102.535691 , 102.735691 , 0.2000 
20221110,FR0047,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0047, 111.573959 , 111.833959 , 112.093959 , 0.2600 
20221110,FR0050,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0050, 126.913639 , 127.213639 , 127.513639 , 0.3000 
20221110,FR0052,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0052, 117.493790 , 117.793790 , 118.093790 , 0.3000 
20221110,FR0054,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0054, 112.483708 , 112.783708 , 113.083708 , 0.3000 
20221110,FR0056,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0056, 104.048269 , 104.308269 , 104.568269 , 0.2600 
20221110,FR0057,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0057, 116.230000 , 116.530000 , 116.830000 , 0.3000 
20221110,FR0058,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0058, 104.836675 , 105.136675 , 105.436675 , 0.3000 
20221110,FR0059,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0059, 99.133848 , 99.393848 , 99.653848 , 0.2600 
20221110,FR0062,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0062, 89.075000 , 89.375000 , 89.675000 , 0.3000 
20221110,FR0063,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0063, 100.007833 , 100.207833 , 100.407833 , 0.2000 
20221110,FR0064,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0064, 94.582764 , 94.842764 , 95.102764 , 0.2600 
20221110,FR0065,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0065, 93.191100 , 93.491100 , 93.791100 , 0.3000 
20221110,FR0067,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0067, 112.693667 , 112.993667 , 113.293667 , 0.3000 
20221110,FR0068,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0068, 105.668445 , 105.968445 , 106.268445 , 0.3000 
20221110,FR0070,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0070, 102.150659 , 102.375659 , 102.600659 , 0.2250 
20221110,FR0071,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0071, 107.915505 , 108.215505 , 108.515505 , 0.3000 
20221110,FR0072,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0072, 104.973857 , 105.273857 , 105.573857 , 0.3000 
20221110,FR0073,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0073, 107.693231 , 107.993231 , 108.293231 , 0.3000 
20221110,FR0074,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0074, 100.300000 , 100.600000 , 100.900000 , 0.3000 
20221110,FR0075,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0075, 99.317938 , 99.617938 , 99.917938 , 0.3000 
20221110,FR0076,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0076, 96.940600 , 97.240600 , 97.540600 , 0.3000 
20221110,FR0077,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0077, 101.943547 , 102.168547 , 102.393547 , 0.2250 
20221110,FR0078,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0078, 104.207796 , 104.507796 , 104.807796 , 0.3000 
20221110,FR0079,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0079, 106.202069 , 106.502069 , 106.802069 , 0.3000 
20221110,FR0080,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0080, 99.602191 , 99.902191 , 100.202191 , 0.3000 
20221110,FR0081,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0081, 99.074069 , 99.299069 , 99.524069 , 0.2250 
20221110,FR0082,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0082, 97.381429 , 97.681429 , 97.981429 , 0.3000 
20221110,FR0083,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0083, 99.425000 , 99.725000 , 100.025000 , 0.3000 
20221110,FR0084,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0084, 100.464546 , 100.724546 , 100.984546 , 0.2600 
20221110,FR0085,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0085, 100.533750 , 100.833750 , 101.133750 , 0.3000 
20221110,FR0086,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0086, 95.189339 , 95.449339 , 95.709339 , 0.2600 
20221110,FR0087,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0087, 94.279759 , 94.579759 , 94.879759 , 0.3000 
20221110,FR0088,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0088, 89.842500 , 90.142500 , 90.442500 , 0.3000 
20221110,FR0089,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0089, 92.191361 , 92.491361 , 92.791361 , 0.3000 
20221110,FR0090,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0090, 92.357600 , 92.617600 , 92.877600 , 0.2600 
20221110,FR0091,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0091, 93.735833 , 94.035833 , 94.335833 , 0.3000 
20221110,FR0092,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0092, 98.960142 , 99.260142 , 99.560142 , 0.3000 
20221110,FR0093,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0093, 93.919231 , 94.219231 , 94.519231 , 0.3000 
